Date,Temp
7/27/07,12.74
7/28/07,13.18
7/29/07,13.3
7/30/07,12.85
7/31/07,11.55
8/1/07,11.38
8/2/07,11.73
8/3/07,11.87
8/4/07,11.9
8/5/07,11.81
8/6/07,12.03
8/7/07,12.52
8/8/07,12.76
8/9/07,12.58
8/10/07,12.28
8/11/07,12.24
8/12/07,12.42
8/13/07,12.9
8/14/07,12.9
8/15/07,13.26
8/16/07,13.37
8/17/07,13.5
8/18/07,13.21
8/19/07,13.03
8/20/07,12.86
8/21/07,12.5
8/22/07,12.55
8/23/07,12.72
8/24/07,12.74
8/25/07,13.1
8/26/07,13.49
8/27/07,13.46
8/28/07,13.52
8/29/07,13.34
8/30/07,12.95
8/31/07,12.45
9/1/07,12.01
9/2/07,11.93
9/3/07,11.91
9/4/07,11.59
9/5/07,10.25
9/6/07,9.99
9/7/07,10.24
9/8/07,10.88
9/9/07,11.32
9/10/07,11.22
9/11/07,11.41
9/12/07,10.57
,
6/27/08,13.68
6/28/08,13.27
6/29/08,13.19
6/30/08,13.11
7/1/08,13.27
7/2/08,13.36
7/3/08,13.58
7/4/08,13.62
7/5/08,13.42
7/6/08,13.31
7/7/08,13.23
7/8/08,12.49
7/9/08,11.96
7/10/08,12.52
7/11/08,13
7/12/08,13.21
7/13/08,13.31
7/14/08,12.74
7/15/08,11.72
7/16/08,11.94
7/17/08,12.29
7/18/08,12.17
7/19/08,11.56
7/20/08,11.88
7/21/08,12.09
7/22/08,10.96
7/23/08,10.53
7/24/08,11.12
7/25/08,11.75
7/26/08,12.15
7/27/08,12.45
7/28/08,12.75
7/29/08,12.95
7/30/08,13.19
7/31/08,13.34
8/1/08,13.44
8/2/08,13.52
8/3/08,13.57
8/4/08,13.6
8/5/08,13.75
8/6/08,13.61
8/7/08,13.39
8/8/08,13.24
8/9/08,12.67
8/10/08,12.57
8/11/08,12.73
8/12/08,12.91
8/13/08,13.15
8/14/08,13.57
8/15/08,13.76
8/16/08,12.82
8/17/08,12.28
8/18/08,12.22
8/19/08,12.42
8/20/08,12.77
8/21/08,13.13
8/22/08,13.1
8/23/08,12.87
8/24/08,12.24
8/25/08,11.81
8/26/08,12.08
8/27/08,12.42
8/28/08,12.55
8/29/08,12.76
8/30/08,12.99
8/31/08,12.82
9/1/08,12.61
9/2/08,12.78
9/3/08,12.89
9/4/08,13.11
9/5/08,13.12
9/6/08,13.28
9/7/08,13.48
9/8/08,13.21
9/9/08,12.85
9/10/08,12.91
9/11/08,13.1
9/12/08,13.16
9/13/08,12.67
9/14/08,11.27
9/15/08,10.49
9/16/08,10.23
9/17/08,9.77
9/18/08,9.89
9/19/08,9.94
9/20/08,9.69
9/21/08,9.61
9/22/08,9.36
9/23/08,9.59
9/24/08,9.34
9/25/08,9.42
9/26/08,9.43
9/27/08,9.28
9/28/08,9.23
9/29/08,8.9
9/30/08,9.03
10/1/08,9.53
10/2/08,9.96
10/3/08,10.43
10/4/08,9.52
10/5/08,8.49
10/6/08,8.75
10/7/08,9.17
10/8/08,9.85
10/9/08,10.11
10/10/08,10.52
10/11/08,10.47
10/12/08,10.44
10/13/08,10.45
10/14/08,10.65
10/15/08,10.9
10/16/08,10.74
10/17/08,10.6
10/18/08,9.19
10/19/08,8.87
10/20/08,8.98
10/21/08,9.25
10/22/08,9.62
10/23/08,9.84
10/24/08,9.49
10/25/08,9.39
10/26/08,9.26
10/27/08,8.93
10/28/08,9.62
10/29/08,10.7
10/30/08,9.85
10/31/08,9.46
11/1/08,9.93
11/2/08,10.05
11/3/08,9.8
11/4/08,9.86
11/5/08,10.14
11/6/08,9.83
11/7/08,9.77
11/8/08,9.46
11/9/08,9.29
11/10/08,8.88
11/11/08,8.58
11/12/08,8.68
11/13/08,8.95
11/14/08,8.83
11/15/08,8.34
11/16/08,7.89
11/17/08,7.99
11/18/08,6.76
11/19/08,6.23
11/20/08,6.67
11/21/08,7.45
11/22/08,6.05
11/23/08,5.04
11/24/08,4.51
11/25/08,5.26
11/26/08,4.9
11/27/08,4.52
11/28/09,4.63
11/29/08,4.51
11/30/08,5.19
12/1/08,6.09
12/2/08,6.63
12/3/08,6.68
12/4/08,6.17
12/5/08,6
12/6/08,6.99
12/7/08,6.5
12/8/08,6.11
12/9/08,5.75
12/10/08,5.99
12/11/08,6.49
12/12/08,7.16
12/13/08,6.88
12/14/08,6.75
12/15/08,7.06
12/16/08,6.95
12/17/08,7.04
12/18/08,6.92
12/19/08,6.83
12/20/08,6.19
12/21/08,6.23
12/22/08,6.43
12/23/08,6.39
12/24/08,6.23
12/25/08,5.88
12/26/08,4.56
12/27/08,4.44
12/28/08,4.22
12/29/08,3.93
12/30/08,3.51
12/31/08,3.33
1/1/09,4.08
1/2/09,4.43
1/3/09,3.65
1/4/09,2.99
1/5/09,3.33
1/6/09,3.43
1/7/09,3.49
1/8/09,3.5
1/9/09,2.77
1/10/09,2.87
1/11/09,3.11
1/12/09,3.05
1/13/09,3.15
1/14/09,3.65
1/15/09,4.22
1/16/09,4.28
1/17/09,4.12
1/18/09,4.35
1/19/09,4.77
1/20/09,5.13
1/21/09,6.43
1/22/09,6.43
1/23/09,5.78
1/24/09,5.56
1/25/09,5.73
1/26/09,5.63
1/27/09,5.9
1/28/09,5.81
1/29/09,5.94
1/30/09,5.54
1/31/09,4.88
2/1/09,4.24
2/2/09,3.87
2/3/09,3.49
2/4/09,4.7
2/5/09,4.88
2/6/09,4.9
2/7/09,5.18
2/8/09,5.91
2/9/09,5.84
2/10/09,5.68
2/11/09,5.77
2/12/09,5.1
2/13/09,4.53
2/14/09,4.48
2/15/09,4.19
2/16/09,4.18
2/17/09,4.52
2/18/09,3.63
2/19/09,3.56
2/20/09,3.69
2/21/09,4.44
2/22/09,4.81
2/23/09,4.94
2/24/09,4.93
2/25/09,4.63
2/26/09,4.84
2/27/09,5.07
2/28/09,5.31
3/1/09,5.77
3/2/09,6.48
3/3/09,6.6
3/4/09,6.22
3/5/09,5.76
3/6/09,6.03
3/7/09,6.07
3/8/09,6.09
3/9/09,5.82
3/10/09,5.46
3/11/09,5.73
3/12/09,5.44
3/13/09,5.8
3/14/09,6.11
3/15/09,6.28
3/16/09,6.49
3/17/09,6.55
3/18/09,6.43
3/19/09,5.97
3/20/09,5.1
3/21/09,4.5
3/22/09,4.88
3/23/09,5.44
3/24/09,5.48
3/25/09,5.25
3/26/09,5.74
3/27/09,6.15
3/28/09,6.59
3/29/09,6.65
3/30/09,6.6
3/31/09,7.1
4/1/09,7.74
4/2/09,7.89
4/3/09,8.3
4/4/09,8.51
4/5/09,8.63
4/6/09,8.61
4/7/09,8.71
4/8/09,8.94
4/9/09,9.01
4/10/09,8.93
4/11/09,8.79
4/12/09,8.73
4/13/09,8.76
4/14/09,8.74
4/15/09,9.03
4/16/09,8.9
4/17/09,8.49
4/18/09,8.35
4/19/09,8.3
4/20/09,8.7
4/21/09,9.03
4/22/09,9.01
4/23/09,8.47
4/24/09,7.97
4/25/09,8.64
4/26/09,8.7
4/27/09,8.84
4/28/09,8.87
4/29/09,8.65
4/30/09,8.44
5/1/09,9.04
5/2/09,9.16
5/3/09,8.98
5/4/09,9
5/5/09,8.81
5/6/09,8.88
5/7/09,9.55
5/8/09,9.92
5/9/09,9.99
5/10/09,10.35
5/11/09,10.55
5/12/09,10.73
5/13/09,10.82
5/14/09,10.8
5/15/09,10.32
5/16/09,10.72
5/17/09,10.97
5/18/09,11.31
5/19/09,11.48
5/20/09,11.73
5/21/09,11.75
5/22/09,12.04
5/23/09,12.11
5/24/09,12.24
5/25/09,12.51
5/26/09,12.89
5/27/09,12.03
5/28/09,11.1
5/29/09,10.85
5/30/09,10.06
5/31/09,9.92
6/1/09,10.09
6/2/09,10.51
6/3/09,10.84
6/4/09,10.83
6/5/09,10.7
6/6/09,10.84
6/7/09,10.85
6/8/09,10.48
6/9/09,10.72
6/10/09,10.91
6/11/09,10.84
6/12/09,10.95
6/13/09,11.12
6/14/09,11.55
6/15/08,11.95
6/16/09,12.18
6/17/09,11.63
6/18/09,11.56
6/19/09,11.8
6/20/09,11.21
6/21/09,10.41
6/22/09,10.16
6/23/09,10.09
6/24/09,10.45
6/25/09,10.95
6/26/09,11.14
6/27/09,11.49
6/28/09,11.64
6/29/09,11.95
6/30/09,12.13
7/1/09,12.33
7/2/09,12.28
7/3/09,12.55
7/4/09,12.61
7/5/09,12.56
7/6/09,12.48
7/7/09,12.29
7/8/09,11.77
7/9/09,11.25
7/10/09,11.28
7/11/09,10.92
7/12/09,11.13
7/13/09,11.7
7/14/09,12.27
7/15/09,12.92
7/16/09,13.36
7/17/09,13.47
7/18/09,13.06
7/19/09,11.25
7/20/09,11.54
7/21/09,12.1
7/22/09,12.64
7/23/09,13.05
7/24/09,13.08
7/25/09,12.98
7/26/09,12.36
7/27/09,12.36
7/28/09,12.58
7/29/09,12.97
7/30/09,13.37
7/31/09,13.63
8/1/09,13.49
8/2/09,13.43
8/3/09,13.08
8/4/09,12.81
8/5/09,12.98
8/6/09,13.1
8/7/09,13.33
8/8/09,13.5
8/9/09,13.53
8/10/09,13.4
8/11/09,13.4
8/12/09,13.38
8/13/09,13.48
8/14/09,13.4
8/15/09,13.43
8/16/09,13.6
8/17/09,13.77
8/18/09,13.86
8/19/09,14.24
8/20/09,14.46
8/21/09,14.65
8/22/09,14.7
8/23/09,14.19
8/24/09,13.55
8/25/09,13.38
8/26/09,13.41
8/27/09,13.72
8/28/09,14.13
8/29/09,14.04
8/30/09,13.14
8/31/09,12.53
9/1/09,12.59
9/2/09,12.98
9/3/09,13.41
9/4/09,14.26
9/5/09,11.98
9/6/09,11.3
9/7/09,11.02
9/8/09,11.13
9/9/09,11.3
9/10/09,11.56
9/11/09,11.86
9/12/09,12.02
9/13/09,11.95
9/14/09,11.8
9/15/09,11.68
9/16/09,11.86
9/17/09,12.28
9/18/09,12.16
9/19/09,12.2
9/20/09,12.32
9/21/09,12.29
9/22/09,12.32
9/23/09,12.25
9/24/09,12.18
9/25/09,12.24
9/26/09,12.1
9/27/09,11.78
9/28/09,11.65
9/29/09,11.7
9/30/09,11.8
10/1/09,11.85
10/2/09,11.82
10/3/09,11.29
10/4/09,10.82
10/5/09,10.92
10/6/09,11.37
10/7/09,11.72
10/8/09,11.97
10/9/09,12.02
10/10/09,12
10/11/09,11.77
10/12/09,10.89
10/13/09,9.56
10/14/09,8.64
10/15/09,7.76
10/16/09,7.38
10/17/09,7.35
10/18/09,7.45
10/19/09,7.27
10/20/09,7.03
10/21/09,7.47
10/22/09,8.9
10/23/09,9.54
10/24/09,9.45
10/25/09,9.21
10/26/09,9.4
10/27/09,9.35
10/28/09,9.1
10/29/09,9.21
10/30/09,8.98
10/31/09,7.94
11/1/09,7.29
11/2/09,7.09
11/3/09,7.43
11/4/09,7.19
11/5/09,7.31
11/6/09,7.54
11/7/09,7.56
11/8/09,7.54
11/9/09,7.7
11/10/09,7.799
11/11/09,7.75
11/12/09,7.31
11/13/09,7.57
11/14/09,8.01
11/15/09,8.44
11/16/09,8.75
11/17/09,8.97
11/18/09,8.95
11/19/09,8.75
11/20/09,8.82
11/21/09,8.28
11/22/09,7.99
11/23/09,8.05
11/24/09,8.26
11/25/09,8.07
11/26/09,8.13
11/27/09,8.6
11/28/09,8.67
11/29/09,8.32
11/30/09,8.68
12/1/09,8.43
12/2/09,7.83
12/3/09,6.98
12/4/09,6.76
12/5/09,7.03
12/6/09,6.69
12/7/09,6.87
12/8/09,7.37
12/9/09,7.23
12/10/09,6.82
12/11/09,6.84
12/12/09,6.47
12/13/09,5.44
12/14/09,4.89
12/15/09,4.72
12/16/09,4.37
12/17/09,3.93
12/18/09,3.26
12/19/09,2.88
12/20/09,2.52
12/21/09,2.57
12/22/09,3.34
12/23/09,5.12
12/24/09,7.45
12/25/09,8.31
12/26/09,7.13
12/27/09,6.97
12/28/09,6.28
12/29/09,6.42
12/30/09,6.92
12/31/09,7.25
1/1/10,7.5
1/2/10,6.93
1/3/10,5.25
1/4/10,4.5
1/5/10,5.01
1/6/10,4.91
1/7/10,5.37
1/8/10,5.14
1/9/10,4.89
1/10/10,5.3
1/11/10,5.45
1/12/10,5.34
1/13/10,5.04
1/14/10,4.76
1/15/10,4.7
1/16/10,4.29
1/17/10,4.13
1/18/10,4.4
1/19/10,4.38
1/20/10,4.23
1/21/10,3.9
1/22/10,3.93
1/23/10,3.61
1/24/10,3.21
1/25/10,2.84
1/26/10,2.69
1/27/10,2.46
1/28/10,2.42
1/29/10,2.97
1/30/10,3.34
1/31/10,3.3
2/1/10,2.44
2/2/10,2.29
2/3/10,3.02
2/4/10,3.94
2/5/10,4.25
2/6/10,4.46
2/7/10,4.33
2/8/10,3.43
2/9/10,3.16
2/10/10,3.56
2/11/10,3.65
2/12/10,3.72
2/13/10,3.73
2/14/10,3.91
2/15/10,3.74
2/16/10,3.79
2/17/10,4.48
2/18/10,4.9
2/19/10,4.73
2/20/10,4.83
2/21/10,4.99
2/22/10,4.78
2/23/10,5.38
2/24/10,5.99
2/25/10,5.95
2/26/10,5.91
2/27/10,5.77
2/28/10,6.17
3/1/10,6.46
3/2/10,6.48
3/3/10,6.29
3/4/10,6.04
3/5/10,5.37
3/6/10,4.34
3/7/10,4.15
3/8/10,3.48
3/9/10,3.29
3/10/10,3.45
3/11/10,3.89
3/12/10,4.47
3/13/10,4.7
3/14/10,4.9
3/15/10,5.1
3/16/10,5.4
3/17/10,5.53
3/18/10,5.9
3/19/10,6.67
3/20/10,6.83
3/21/10,6.98
3/22/10,7.27
3/23/10,7.71
3/24/10,7.83
3/25/10,8.07
3/26/10,8.03
3/27/10,7.82
3/28/10,7.36
3/29/10,7.6
3/30/10,7.85
3/31/10,7.4
4/1/10,6.89
4/2/10,6.56
4/3/10,6.47
4/4/10,7.1
4/5/10,7.29
4/6/10,7.05
4/7/10,7.29
4/8/10,7.63
4/9/10,7.98
4/10/10,8.34
4/11/10,7.29
4/12/10,6.73
4/13/10,6.87
4/14/10,7
4/15/10,7.35
4/16/10,7.6
4/17/10,8.11
4/18/10,7.9
4/19/10,8.02
4/20/10,8.3
4/21/10,8.8
4/22/10,8.67
4/23/10,8.34
4/24/10,9.05
4/25/10,9.45
4/26/10,9.74
4/27/10,9.96
4/28/10,9.7
4/29/10,9.84
4/30/10,10.02
5/1/10,10.08
5/2/10,9.93
5/3/10,9.73
5/4/10,9.4
5/5/10,9.39
5/6/10,9.02
5/7/10,8.44
5/8/10,8.6
5/9/10,8.71
5/10/10,8.87
5/11/10,8.94
5/12/10,9.29
5/13/10,9.18
5/14/10,9.08
5/15/10,8.81
5/16/10,8.75
5/17/10,8.98
5/18/10,8.91
5/19/10,8.54
5/20/10,8.84
5/21/10,9.1
5/22/10,9.38
5/23/10,9.56
5/24/10,10
5/25/10,10.42
5/26/10,10.39
5/27/10,10.32
5/28/10,10.23
5/29/10,10.4
5/30/10,10.33
5/31/10,10.19
6/1/10,9.59
6/2/10,9.84
6/3/10,10.08
6/4/10,10.37
6/5/10,11.01
6/6/10,11.47
6/7/10,11.8
6/8/10,11.78
6/9/10,12.03
6/10/10,12.13
6/11/10,12.29
6/12/10,12.6
6/13/10,12.61
6/14/10,12.65
6/15/10,12.39
6/16/10,12.51
6/17/10,12.36
6/18/10,12.26
6/19/10,11.8
6/20/10,11.28
6/21/10,10.49
6/22/10,10.49
6/23/10,10.82
6/24/10,11.07
6/25/10,11.47
6/26/10,11.78
6/27/10,12.1
6/28/10,12.53
6/29/10,12.75
6/30/10,12.97
7/1/10,13.02
7/2/10,13.25
7/3/10,13.65
7/4/10,13.7
7/5/10,13.36
7/6/10,13.32
7/7/10,12.82
7/8/10,12.71
7/9/10,13.09
7/10/10,13.7
7/11/10,14.13
7/12/10,14.34
7/13/10,14.62
7/14/10,14.78
7/15/10,15.19
7/16/10,15.22
7/17/10,15.56
7/18/10,14.9
7/19/10,14.25
7/20/10,14.4
7/21/10,14.39
7/22/10,14.7
7/23/10,15
7/24/10,14.53
7/25/10,13.38
7/26/10,12.63
7/27/10,12.39
7/28/10,12.37
7/29/10,12.68
7/30/10,12.19
7/31/10,12.22
8/1/10,12.8
8/2/10,13.22
8/3/10,13.6
8/4/10,13.46
8/5/10,13.03
8/6/10,12.53
8/7/10,12.44
8/8/10,12.74
8/9/10,13.16
8/10/10,13.53
8/11/10,13.79
8/12/10,13.83
8/13/10,13.6
8/14/10,13.34
8/15/10,13.55
8/16/10,12.61
8/17/10,12.11
8/18/10,12.38
8/19/10,12.69
8/20/10,13.11
8/21/10,13.68
8/22/10,14.08
8/23/10,14.26
8/24/10,14.28
8/25/10,13.88
8/26/10,13.44
8/27/10,13.73
8/28/10,13.92
8/29/10,12.19
8/30/10,11.21
8/31/10,10.41
9/1/10,10.3
9/2/10,10.42
9/3/10,10.79
9/4/10,11.15
9/5/10,11.15
9/6/10,10.89
9/7/10,10.59
9/8/10,11.55
9/9/10,11.49
9/10/10,11.02
9/11/10,10.78
9/12/10,10.81
9/13/10,10.93
9/14/10,10.97
9/15/10,11.11
9/16/10,11.2
9/17/10,11.98
9/18/10,10.78
9/19/10,10.07
9/20/10,9.73
9/21/10,9.87
9/22/10,10.07
9/23/10,10.18
9/24/10,10.42
9/25/10,10.72
9/26/10,10.37
9/27/10,10
9/28/10,9.88
9/29/10,9.69
9/30/10,9.76
10/1/10,9.69
10/2/10,9.87
10/3/10,9.85
10/4/10,10.14
10/5/10,11.22
10/6/10,10.61
10/7/10,10.3
10/8/10,9.63
10/9/10,9.05
10/10/10,8.62
10/11/10,8.49
10/12/10,8.53
10/13/10,8.62
10/14/10,9.12
10/15/10,8.68
10/16/10,8.33
10/17/10,8.22
10/18/10,8.43
10/19/10,8.64
10/20/10,8.5
10/21/10,7.72
10/22/10,7.34
10/23/10,7.85
10/24/10,8.5
10/25/10,8.72
10/26/10,7.67
10/27/10,7.15
10/28/10,7.01
10/29/10,7.39
10/30/10,7.81
10/31/10,8.55
11/1/10,9.23
11/2/10,9.5
11/3/10,9.42
11/4/10,9.4
11/5/10,9.36
11/6/10,9.3
11/7/10,9.17
11/8/10,9.06
11/9/10,8.06
11/10/10,8.21
11/11/10,8.31
11/12/10,8.34
11/13/10,8.71
11/14/10,8.94
11/15/10,9.2
11/16/10,9.27
11/17/10,9.2
11/18/10,8.69
11/19/10,8.25
11/20/10,8.25
11/21/10,8.17
11/22/10,8.32
11/23/10,7.95
11/24/10,7.1
11/25/10,6.72
11/26/10,6.05
11/27/10,5.91
11/28/10,5.91
11/29/10,5.33
11/30/10,5.62
12/1/10,4.76
12/2/10,4.97
12/3/10,5.08
12/4/10,4.93
12/5/10,4.43
12/6/10,4.78
12/7/10,5.8
12/8/10,6.76
12/9/10,7.1
12/10/10,5.9
12/11/10,5.81
12/12/10,5.77
12/13/10,5.42
12/14/10,4.41
12/15/10,4.36
12/16/10,3.87
12/17/10,3.56
12/18/10,3.87
12/19/10,4
12/20/10,5.11
12/21/10,5.41
12/22/10,5.48
12/23/10,6.81
12/24/10,7.25
12/25/10,7.14
12/26/10,5.57
12/27/10,4.7
12/28/10,4.63
12/29/10,4.74
12/30/10,4.6
12/31/10,4.69
1/1/11,5.03
1/2/11,5.13
1/3/11,4.31
1/4/11,3.79
1/5/11,3.21
1/6/11,4.09
1/7/11,4.9
1/8/11,5.26
1/9/11,6.3
1/10/11,6.38
1/11/11,6.46
1/12/11,6.66
1/13/11,6.54
1/14/11,6.52
1/15/11,6.53
1/16/11,6.57
1/17/11,6.44
1/18/11,6.19
1/19/11,6.3
1/20/11,5.31
1/21/11,4.46
1/22/11,4.01
1/23/11,3.81
1/24/11,4.05
1/25/11,4.14
1/26/11,4.55
1/27/11,5
1/28/11,4.69
1/29/11,4.08
1/30/11,4.06
1/31/11,3.89
2/1/11,3.5
2/2/11,3.42
2/3/11,3.66
2/4/11,4.11
2/5/11,4.74
2/6/11,4.97
2/7/11,5.21
2/8/11,5.11
2/9/11,5.33
2/10/11,5.28
2/11/11,5.3
2/12/11,5.77
2/13/11,5.83
2/14/11,5.81
2/15/11,5.57
2/16/11,5.54
2/17/11,5.5
2/18/11,5.68
2/19/11,5.49
2/20/11,5.26
2/21/11,5.12
2/22/11,4.42
2/23/11,3.75
2/24/11,3.28
2/25/11,3.26
2/26/11,3.59
2/27/11,3.84
2/28/11,4.21
3/1/11,4.05
3/2/11,3.59
3/3/11,3.58
3/4/11,3.86
3/5/11,4.07
3/6/11,4.28
3/7/11,4.08
3/8/11,3.66
3/9/11,3.66
3/10/11,4.02
3/11/11,4.5
3/12/11,4.88
3/13/11,5.53
3/14/11,6.19
3/15/11,6.79
3/16/11,7.01
3/17/11,6.88
3/18/11,7.16
3/19/11,7.09
3/20/11,6.13
3/21/11,5.88
3/22/11,6.29
3/23/11,6.75
3/24/11,7.28
3/25/11,7.51
3/26/11,7.46
3/27/11,7.54
3/28/11,7.7
3/29/11,7.54
3/30/11,7.58
3/31/11,7.89
4/1/11,8.37
4/2/11,8.67
4/3/11,8.98
4/4/11,9.3
4/5/11,8.8
4/6/11,8.55
4/7/11,9.29
4/8/11,9.49
4/9/11,9.57
4/10/11,9.23
4/11/11,9.11
4/12/11,9.24
4/13/11,8.18
4/14/11,7.42
4/15/11,7.31
4/16/11,7.28
4/17/11,7.51
4/18/11,7.77
4/19/11,8.11
4/20/11,8.42
4/21/11,8.64
4/22/11,8.73
4/23/11,8.82
4/24/11,8.99
4/25/11,9.52
4/26/11,9.52
4/27/11,9.46
4/28/11,9.26
4/29/11,9.14
4/30/11,9.13
5/1/11,9.06
5/2/11,9.18
5/3/11,9.46
5/4/11,9.15
5/5/11,8.64
5/6/11,8.55
5/7/11,8.91
5/8/11,9.38
5/9/11,9.3
5/10/11,9.3
5/11/11,9.73
5/12/11,10.2
5/13/11,10.51
5/14/11,10.71
5/15/11,9.91
5/16/11,8.97
5/17/11,9.34
5/18/11,9.9
5/19/11,10.31
5/20/11,10.66
5/21/11,10.75
5/22/11,10.86
5/23/11,11.26
5/24/11,11.63
5/25/11,11.97
5/26/11,12.07
5/27/11,12.03
5/28/11,11.05
5/29/11,10.54
5/30/11,10.96
5/31/11,11.34
6/1/11,11.48
6/2/11,11.73
6/3/11,12.09
6/4/11,12.41
6/5/11,12.36
6/6/11,12.22
6/7/11,11.86
6/8/11,14.46
6/9/11,10.97
6/10/11,10.77
6/11/11,10.96
6/12/11,11.23
6/13/11,11.44
6/14/11,11.6
6/15/11,11.71
6/16/11,12.17
6/17/11,12.36
6/18/11,12.41
6/19/11,11.47
6/20/11,10.91
6/21/11,11.5
6/22/11,12.21
6/23/11,12.76
6/24/11,12.09
6/25/11,11.44
6/26/11,11.69
6/27/11,12.31
6/28/11,12.7
6/29/11,13.12
6/30/11,12.99
7/1/11,12.23
7/2/11,11.25
7/3/11,11.04
7/4/11,11.7
7/5/11,12.5
7/6/11,12.66
7/7/11,13.08
7/8/11,13.32
7/9/11,13.48
7/10/11,13.75
7/11/11,14.02
7/12/11,14.19
7/13/11,14.38
7/14/11,14.42
7/15/11,13.97
7/16/11,13.57
7/17/11,13.32
7/18/11,13.33
7/19/11,13.29
7/20/11,12.96
7/21/11,12.65
7/22/11,12.45
7/23/11,12.56
7/24/11,11.65
7/25/11,11.22
7/26/11,11.19
7/27/11,11.59
7/28/11,11.83
7/29/11,11.99
7/30/11,12.21
7/31/11,12.32
8/1/11,12.5
8/2/11,12.66
8/3/11,13.16
8/4/11,13.44
8/5/11,13.27
8/6/11,13.32
8/7/11,13.33
8/8/11,13.82
8/9/11,11.87
8/10/11,11.05
8/11/11,11.09
8/12/11,11.45
8/13/11,12.03
8/14/11,12.43
8/15/11,12.6
8/16/11,12.73
8/17/11,12.99
8/18/11,13.27
8/19/11,13.65
8/20/11,13.93
8/21/11,14.3
8/22/11,14.32
8/23/11,14.45
8/24/11,14.3
8/25/11,14.11
8/26/11,13.87
8/27/11,13.74
8/28/11,13.24
8/29/11,12.58
8/30/11,12.83
8/31/11,12.94
9/1/11,13
9/2/11,13.14
9/3/11,13.5
9/4/11,13.78
9/5/11,13.67
9/6/11,13.36
9/7/11,13.08
9/8/11,12.9
9/9/11,12.92
9/10/11,13.31
9/11/11,13.56
9/12/11,13.72
9/13/11,13.61
9/14/11,13.61
9/15/11,13.6
9/16/11,13.2
9/17/11,13.32
9/18/11,13.38
9/19/11,12.94
9/20/11,11.54
9/21/11,11.95
9/22/11,12.3
9/23/11,12.42
9/24/11,12.15
9/25/11,12.03
9/26/11,12.06
9/27/11,12.13
9/28/11,12.26
9/29/11,12.25
9/30/11,11.96
10/1/11,12.07
10/2/11,12.16
10/3/11,12.09
10/4/11,12.08
10/5/11,12.11
10/6/11,12
10/7/11,11.09
10/8/11,8.86
10/9/11,8.41
10/10/11,8.39
10/11/11,9.13
10/12/11,9.95
10/13/11,10.15
10/14/11,9.31
10/15/11,8.09
10/16/11,7.6
10/17/11,7.19
10/18/11,7.24
10/19/11,7.84
10/20/11,8.86
10/21/11,8.02
10/22/11,7.6
10/23/11,7.72
10/24/11,7.91
10/25/11,8.02
10/26/11,9.66
10/27/11,9.59
10/28/11,9.25
10/29/11,9.21
10/30/11,8.89
10/31/11,8.5
11/1/11,8.4
11/2/11,8.37
11/3/11,8.28
11/4/11,8.96
11/5/11,9.86
11/6/11,9.72
11/7/11,9.36
11/8/11,9.27
11/9/11,9.35
11/10/11,8.94
11/11/11,8.24
11/12/11,7.07
11/13/11,6.77
11/14/11,6.78
11/15/11,6.66
11/16/11,6.39
11/17/11,6.2
11/18/11,6.11
11/19/11,5.98
11/20/11,5.89
11/21/11,5.48
11/22/11,5.75
11/23/11,5.9
11/24/11,5.62
11/25/11,5.45
11/26/11,5.49
11/27/11,5.54
11/28/11,5.92
11/29/11,6.09
11/30/11,5.84
12/1/11,6.03
12/2/11,6.11
12/3/11,7.37
12/4/11,8.18
12/5/11,8.03
12/6/11,6.96
12/7/11,6.18
12/8/11,6.31
12/9/11,6.26
12/10/11,7.27
12/11/11,7.23
12/12/11,7.26
12/13/11,7.28
12/14/11,7.12
12/15/11,7.85
12/16/11,7.13
12/17/11,7.01
12/18/11,6.18
12/19/11,5.86
12/20/11,5.23
12/21/11,5.05
12/22/11,5.44
12/23/11,5.34
12/24/11,5.43
12/25/11,5.52
12/26/11,5.42
12/27/11,5.92
12/28/11,5.58
12/29/11,5.51
12/30/11,5.74
12/31/11,4.95
1/1/12,4.9
1/2/12,5.29
1/3/12,6.1
1/4/12,6.55
1/5/12,5.83
1/6/12,5.5
1/7/12,5.25
1/8/12,5.14
1/9/12,5.07
1/10/12,5.15
1/11/12,5.05
1/12/12,5.13
1/13/12,5.11
1/14/12,4.47
1/15/12,3.8
1/16/12,3.42
1/17/12,3.32
1/18/12,3.72
1/19/12,4.04
1/20/12,4.75
1/21/12,4.33
1/22/12,4.81
1/23/12,5.41
1/24/12,5.35
1/25/12,4.24
1/26/12,3.6
1/27/12,3.3
1/28/12,3.37
1/29/12,3.25
1/30/12,2.74
1/31/12,2.4
2/1/12,2.21
2/2/12,1.86
2/3/12,1.15
2/4/12,0.94
2/5/12,1.11
2/6/12,1.16
2/7/12,2.02
2/8/12,2.4
2/9/12,2.36
2/10/12,1.81
2/11/12,1.54
2/12/12,1.78
2/13/12,2.3
2/14/12,2.46
2/15/12,2.77
2/16/12,3.19
2/17/12,3.23
2/18/12,3.49
2/19/12,3.84
2/20/12,4.11
2/21/12,3.96
2/22/12,3.91
2/23/12,4.35
2/24/12,5.01
2/25/12,5.46
2/26/12,5.8
2/27/12,5.11
2/28/12,4.84
2/29/12,5.27
3/1/12,6.11
3/2/12,6.44
3/3/12,6.75
3/4/12,6.65
3/5/12,6.42
3/6/12,5.87
3/7/12,5.22
3/8/12,5.18
3/9/12,5.47
3/10/12,5.32
